death times,events
7,1
7,1
9,1
9,1
11,1
11,1
11,1
11,1
11,1
13,1
15,1
15,1
15,1
15,1
15,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
27,1
27,1
27,1
27,1
27,1
27,1
27,1
29,1
29,1
29,1
29,1
29,1
29,1
31,1
31,1
31,1
31,1
31,1
31,1
33,1
33,1
33,1
33,1
35,1
37,1
37,1
7,0
7,0
9,0
11,0
17,0
19,0
19,0
19,0
19,0
21,0
21,0
23,0
27,0
27,0
27,0
27,0
29,0
6,1
6,1
6,1
8,1
8,1
8,1
8,1
10,1
10,1
10,1
12,1
12,1
12,1
14,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
20,1
20,1
20,1
20,1
20,1
20,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
28,1
28,1
28,1
28,1
28,1
28,1
28,1
30,1
30,1
30,1
30,1
30,1
32,1
34,1
34,1
34,1
34,1
36,1
36,1
36,1
36,1
40,1
6,0
6,0
18,0
18,0
18,0
20,0
22,0
22,0
22,0
22,0
24,0
26,0
26,0
28,0
32,0
6,1
8,1
8,1
8,1
10,1
12,1
12,1
12,1
14,1
14,1
14,1
14,1
14,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
28,1
28,1
28,1
28,1
28,1
28,1
28,1
28,1
30,1
30,1
30,1
30,1
30,1
32,1
32,1
32,1
34,1
34,1
34,1
36,1
36,1
6,0
10,0
14,0
16,0
18,0
20,0
22,0
24,0
24,0
28,0
32,0
4,1
4,1
6,1
10,1
10,1
12,1
12,1
12,1
12,1
12,1
12,1
14,1
14,1
14,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
20,1
20,1
20,1
20,1
20,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
28,1
28,1
28,1
28,1
28,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
32,1
32,1
32,1
32,1
32,1
32,1
32,1
32,1
32,1
34,1
36,1
36,1
38,1
38,1
40,1
42,1
6,0
6,0
12,0
14,0
16,0
18,0
18,0
22,0
22,0
22,0
24,0
28,0
30,0
4,1
6,1
6,1
8,1
8,1
8,1
10,1
10,1
10,1
12,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
14,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
28,1
28,1
28,1
28,1
28,1
28,1
28,1
28,1
28,1
30,1
30,1
30,1
30,1
30,1
30,1
32,1
32,1
32,1
32,1
32,1
32,1
34,1
34,1
34,1
34,1
36,1
40,1
40,1
40,1
42,1
6,0
8,0
14,0
14,0
16,0
16,0
16,0
16,0
18,0
18,0
18,0
20,0
20,0
22,0
22,0
22,0
5,1
7,1
7,1
9,1
9,1
11,1
11,1
11,1
11,1
11,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
27,1
27,1
27,1
29,1
29,1
29,1
29,1
29,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
33,1
33,1
35,1
35,1
37,1
37,1
39,1
43,1
5,0
5,0
7,0
7,0
11,0
15,0
17,0
19,0
21,0
21,0
21,0
23,0
29,0
9,1
9,1
11,1
11,1
11,1
11,1
11,1
13,1
13,1
15,1
15,1
15,1
15,1
15,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
27,1
27,1
27,1
27,1
27,1
29,1
29,1
29,1
29,1
31,1
31,1
31,1
31,1
31,1
31,1
33,1
33,1
33,1
33,1
35,1
37,1
43,1
45,1
9,0
11,0
17,0
19,0
21,0
23,0
23,0
23,0
29,0
35,0
3,1
7,1
7,1
9,1
9,1
11,1
11,1
11,1
11,1
13,1
13,1
13,1
13,1
15,1
15,1
15,1
15,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
27,1
27,1
27,1
27,1
27,1
27,1
27,1
27,1
27,1
27,1
27,1
29,1
29,1
29,1
31,1
31,1
31,1
33,1
33,1
33,1
35,1
35,1
39,1
39,1
39,1
41,1
41,1
47,1
3,0
3,0
5,0
7,0
7,0
17,0
17,0
17,0
19,0
21,0
21,0
23,0
23,0
23,0
29,0
7,1
7,1
7,1
9,1
11,1
13,1
13,1
13,1
13,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
25,1
25,1
25,1
25,1
25,1
25,1
27,1
27,1
27,1
27,1
27,1
29,1
29,1
29,1
31,1
31,1
31,1
31,1
31,1
31,1
33,1
33,1
33,1
33,1
33,1
33,1
35,1
35,1
37,1
37,1
39,1
39,1
39,1
41,1
41,1
41,1
5,0
7,0
7,0
7,0
9,0
11,0
13,0
17,0
17,0
17,0
21,0
21,0
21,0
23,0
25,0
27,0
27,0
27,0
37,0
39,0
